Project,Analysis,From,To,Day,0-10,20-oct,20-30,30-40,40-50,50-60,60-70,70-80,80-90,90-100,%Toxicos,Toxics commits avarage,Number of authors with toxic commits,Number of authors with toxic commits > 50%,Total commits,Total commits per day,Accumulated commits,Committers,Committers Weight,classes,ncloc,functions,duplicated_lines,skipped_tests,coverage,complexity,comment_lines,comment_lines_density,duplicated_lines_density,files,directories,file_complexity,violations,duplicated_blocks,duplicated_files,lines,public_api,statements,blocker_violations,critical_violations,major_violations,minor_violations,info_violations,lines_to_cover,line_coverage,conditions_to_cover,branch_coverage,sqale_index,sqale_rating,last_commit_date,false_positive_issues,open_issues,reopened_issues,confirmed_issues,sqale_debt_ratio,new_sqale_debt_ratio,code_smells,new_code_smells,bugs,effort_to_reach_maintainability_rating_a,reliability_remediation_effort,reliability_rating,security_remediation_effort,security_rating,cognitive_complexity,new_development_cost,security_hotspots,security_review_rating
apache_openmeetings,5.0.0-M4-SNAPSHOT,11/12/2019,19/04/2020,130,81,16,15,4,8,19,15,16,32,44,50%,0.408879669,2,2,250,1.923076923,2638,4,0.777832402,618,102116,5280,568,0,42,10869,5849,5.4,0.4,753,0,15.9,811,32,25,127705,0,23308,41,200,314,237,19,28384,44.7,7912,32.2,12738,1,19/04/2020 00:00,765,811,0,0,0.4,4.7514518,799,0,12,0,99,3,0,1,7411,86100,1,1
apache_openmeetings,5.0.0-M3-SNAPSHOT,11/07/2019,11/12/2019,153,18,14,6,3,7,3,8,5,14,20,51%,0.428011758,1,1,98,0.640522876,2388,1,100,621,100157,5240,443,0,41.9,10669,5815,5.5,0.4,758,0,15.5,938,23,20,125744,0,22674,43,348,289,242,16,27614,45,7996,31.5,8978,1,12/11/2019 00:00,425,938,0,0,0.3,0,915,0,23,0,220,4,0,1,7017,1530,0,1
apache_openmeetings,5.0.0-M2-SNAPSHOT,11/07/2019,11/07/2019,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,2290,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OpenWIS_openwis,3.14.16-SNAPSHOT,10/07/2020,05/08/2021,391,1,2,0,0,0,0,2,35,4,1,93%,0.710790931,3,3,45,0.115089514,719,3,8.595041322,1472,379572,10458,48646,4,0.8,19994,65427,14.7,9.5,2862,0,13.3,12053,729,238,511882,0,52796,157,4634,3946,3096,220,60234,0.7,1892,3.7,75013,1,08/05/2021 00:00,0,12053,0,0,0.7,0,10974,0,451,0,6139,5,7983,5,16348,0,189,5
OpenWIS_openwis,3.14.13-SNAPSHOT,26/06/2020,10/07/2020,14,0,2,0,0,0,0,0,1,3,0,66%,0.546454549,3,3,6,0.428571429,674,3,22.22222222,1472,379572,10458,48646,4,0.8,19994,65427,14.7,9.5,2861,0,13.3,11883,729,238,511790,0,52796,191,4607,3902,2978,205,60217,0.7,1892,3.7,73225,1,07/10/2020 00:00,0,11883,0,0,0.6,0,10806,0,434,0,6219,5,8478,5,16348,0,163,1
OpenWIS_openwis,3.14.10-SNAPSHOT,27/03/2020,26/06/2020,91,5,3,0,1,1,0,0,0,4,3,41%,0.363629902,3,3,17,0.186813187,668,5,11.02941176,1472,379572,10458,48646,4,0.8,19994,65427,14.7,9.5,2861,0,13.3,11883,729,238,511790,0,52796,191,4607,3902,2978,205,60217,0.7,1892,3.7,73225,1,26/06/2020 00:00,0,11883,0,0,0.6,0,10806,0,434,0,6219,5,8478,5,16348,1530,174,1
OpenWIS_openwis,3.14.9-SNAPSHOT,04/03/2020,27/03/2020,23,1,1,0,0,0,0,0,1,0,1,50%,0.438198328,2,2,4,0.173913043,651,2,37.5,1472,379577,10458,48646,4,0.8,19994,65428,14.7,9.5,2861,0,13.3,11598,729,238,511795,0,52796,179,4590,3580,3044,205,60217,0.7,1892,3.7,71589,1,27/03/2020 00:00,0,11598,0,0,0.6,1.77148847,10455,0,432,0,6219,5,8838,5,16348,9540,90,1
OpenWIS_openwis,3.14.8-SNAPSHOT,25/02/2020,04/03/2020,8,1,1,4,1,2,2,0,3,1,0,40%,0.279346561,3,3,15,1.875,647,7,8.615384615,1472,379578,10458,48646,4,0.8,19994,65428,14.7,9.5,2861,0,13.3,11575,729,238,511795,0,52797,165,4590,3565,3050,205,60216,0.7,1892,3.7,71479,1,03/04/2020 00:00,0,11575,0,0,0.6,1.64556962,10447,0,421,0,6074,5,8778,5,16348,9480,90,1
OpenWIS_openwis,3.14.8,25/02/2020,25/02/2020,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,632,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OpenNMS_opennms,29.0.0-SNAPSHOT,01/05/2021,23/10/2021,175,676,221,63,41,43,35,29,95,86,86,24%,0.193248513,20,20,1375,7.857142857,48781,30,0.227570725,8921,768905,78753,110835,188,26.7,134487,131178,14.6,8.2,8365,0,17.8,43995,4453,1051,1359155,0,273599,787,4404,13278,24800,726,331426,26.2,83020,28.3,371914,1,23/10/2021 00:00,0,43995,0,0,1.6,0.94639866,40321,0,2765,0,21919,5,15942,5,84864,59700,370,5
OpenNMS_opennms,28.0.0-SNAPSHOT,24/10/2020,01/05/2021,189,209,192,50,35,41,28,23,75,35,57,29%,0.231915529,18,18,745,3.941798942,47406,26,0.546748632,8760,753925,77215,106026,192,26.5,131795,130072,14.7,7.9,8265,0,17.6,56772,4323,1038,1337486,0,268167,760,4322,13009,24123,14558,324837,26.1,81226,28,360274,1,05/01/2021 00:00,0,56772,0,0,1.6,0.802603037,53252,0,2721,0,20981,5,12882,5,83262,13830,369,5
OpenNMS_opennms,27.0.0-SNAPSHOT,04/01/2020,24/10/2020,294,532,493,95,93,62,86,47,152,93,125,28%,0.220271245,22,22,1778,6.047619048,46661,29,0.232471361,8653,743145,75919,107810,191,26.2,129672,129400,14.8,8.2,8160,0,17.5,44437,4351,1027,1320642,0,264867,772,4289,12786,25862,728,320302,25.8,80079,27.8,375958,1,24/10/2020 00:00,0,44437,0,0,1.7,0.606375606,40961,0,2657,0,20291,5,13115,5,82219,28860,286,1
OpenNMS_opennms,26.0.0-SNAPSHOT,15/08/2019,04/01/2020,142,290,129,73,44,39,32,32,67,44,78,30%,0.242900775,14,14,828,5.830985915,44883,18,0.65770756,7799,626300,62368,60295,214,28.9,105626,111712,15.1,5.2,7726,0,15.1,39913,2810,973,1150350,0,218101,727,4107,11492,22892,695,265134,29.4,76824,27.4,329756,1,01/04/2020 00:00,1,39913,0,0,1.8,0.609615827,36266,0,2600,0,18724,5,16530,5,66577,43470,405,1
OpenNMS_opennms,25.0.0-SNAPSHOT,15/08/2019,15/08/2019,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,44055,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AcademySoftwareFoundation_openexr,2.5,19/05/2020,24/10/2021,523,50,26,15,20,13,15,17,20,37,172,67%,0.607921769,22,22,385,0.736137667,2082,32,0.415934212,476,234387,5827,56112,,66.7,15600,13159,5.3,19.7,550,0,30.5,10411,1423,116,285342,0,52164,39,3258,4052,3001,61,42967,66.7,,,102992,1,24/10/2021 00:00,0,10411,0,0,1.5,2.50926718,10334,0,77,0,1002,5,0,1,17017,35070,43,5
simgrid_simgrid,3.29.1,08/10/2021,26/10/2021,18,8,4,0,2,2,4,1,1,4,2,42%,0.318848508,4,4,28,1.555555556,33494,5,9.301659989,611,96588,7513,135,,84.6,16064,15350,13.7,0.1,1022,0,19.1,1863,6,3,138027,0,127098,0,1419,358,13,73,43721,84.8,160,28.1,24670,1,26/10/2021 00:00,120,1851,12,0,0.9,0.938215103,1863,0,0,0,0,1,0,1,12295,26220,0,1
simgrid_simgrid,3.29,07/10/2021,08/10/2021,1,1,3,0,1,0,1,0,1,4,0,54%,0.425097205,2,2,11,11,33466,2,29.75206612,611,96886,7552,135,,84.4,16128,15410,13.7,0.1,1022,0,19.2,1867,6,3,138408,0,127191,0,1420,359,15,73,43860,84.6,160,28.1,24711,1,10/08/2021 00:00,120,1855,12,0,0.9,1.065117405,1867,0,0,0,0,1,0,1,12304,41310,0,1
simgrid_simgrid,3.28.1,14/07/2021,07/10/2021,85,88,30,13,11,14,10,14,19,35,36,42%,0.344705907,7,7,270,3.176470588,33455,9,1.874811193,611,96844,7544,135,,84.5,16120,15400,13.7,0.1,1022,0,19.1,1869,6,3,138357,0,127180,0,1421,359,15,74,43838,84.7,160,28.1,24726,1,10/07/2021 00:00,120,1857,12,0,0.9,0.787503227,1869,0,0,0,0,1,0,1,12304,38730,0,1
simgrid_simgrid,3.27.1,29/03/2021,14/07/2021,107,275,67,41,34,36,28,37,34,68,109,37%,0.312310218,7,7,729,6.813084112,33185,7,1.808458128,596,95596,7450,204,,83.8,16000,15016,13.6,0.1,1007,0,19.3,1929,11,7,136188,0,125644,0,1414,427,11,77,42888,83.9,110,22.7,25142,1,14/07/2021 00:00,124,1917,12,0,0.9,0.709623079,1929,0,0,0,0,1,0,1,12272,47490,0,1
simgrid_simgrid,3.26.1,16/12/2020,29/03/2021,103,270,65,39,25,29,29,42,31,92,132,43%,0.361552069,10,10,754,7.32038835,32456,12,0.53832036,566,92419,7087,236,,82.2,15457,14345,13.4,0.2,973,0,19.4,2309,12,5,131258,0,105788,2,1465,743,11,88,41616,82.3,110,22.7,28692,1,29/03/2021 00:00,128,2296,13,0,1,2.425287356,2309,0,0,0,0,1,0,1,12244,130500,0,1
simgrid_simgrid,3.26,15/12/2020,16/12/2020,1,2,3,2,3,1,1,1,2,0,2,35%,0.273341684,3,3,17,17,31702,3,33.08823529,562,93134,7123,328,,81.7,15701,14556,13.5,0.2,1000,0,19.3,2488,19,8,132784,0,103791,2,1624,754,13,95,41853,81.8,110,22.7,30898,1,16/12/2020 00:00,131,2462,26,0,1.1,0.960611405,2488,0,0,0,0,1,0,1,12461,85050,0,1
simgrid_simgrid,3.25.1,02/02/2020,15/12/2020,317,411,105,68,62,62,76,63,62,142,205,43%,0.355747053,14,14,1256,3.96214511,31685,18,0.188027519,562,93134,7123,328,,81.7,15701,14556,13.5,0.2,1000,0,19.3,2488,19,8,132784,0,103791,2,1624,754,13,95,41853,81.8,110,22.7,30898,1,15/12/2020 00:00,131,2462,26,0,1.1,0.960611405,2488,0,0,0,0,1,0,1,12461,85050,0,1
simgrid_simgrid,3.24.1,02/02/2020,02/02/2020,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,30429,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverpeas_Silverpeas-Components,6.3-build211010,07/10/2021,10/10/2021,3,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4847,0,NaN,1114,164078,10530,5960,0,2.1,18505,15088,8.4,2.5,1689,0,12.6,4331,244,127,242817,0,39312,42,247,2687,1295,60,46475,1.7,6418,4.8,25705,1,10/10/2021 00:00,7,4331,0,0,0.5,0.079373442,2980,0,1299,0,4244,3,1290,5,11356,284730,22,5
Silverpeas_Silverpeas-Components,6.3-build211007,03/10/2021,07/10/2021,4,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4847,0,NaN,1114,164078,10530,5960,0,2.1,18505,15088,8.4,2.5,1689,0,12.6,4331,244,127,242817,0,39312,42,247,2687,1295,60,46475,1.7,6418,4.8,25705,1,10/07/2021 00:00,7,4331,0,0,0.5,0.079373442,2980,0,1299,0,4244,3,1290,5,11356,284730,22,5
Silverpeas_Silverpeas-Components,6.3-build211003,29/09/2021,03/10/2021,4,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4847,0,NaN,1114,164078,10530,5960,0,2.1,18505,15088,8.4,2.5,1689,0,12.6,4331,244,127,242817,0,39312,42,247,2687,1295,60,46475,1.7,6418,4.8,25705,1,10/03/2021 00:00,7,4331,0,0,0.5,0.079373442,2980,0,1299,0,4244,3,1290,5,11356,284730,22,5
Silverpeas_Silverpeas-Components,6.3-build210929,27/09/2021,29/09/2021,2,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4847,0,NaN,1114,164074,10530,5960,0,2.1,18505,15088,8.4,2.5,1689,0,12.6,4331,244,127,242812,0,39309,42,247,2687,1295,60,46473,1.7,6418,4.8,25705,1,29/09/2021 00:00,7,4331,0,0,0.5,0.079406908,2980,0,1299,0,4244,3,1290,5,11355,284610,22,5
Silverpeas_Silverpeas-Components,6.3-build210927,23/09/2021,27/09/2021,4,1,0,0,0,0,0,0,0,0,1,50%,0.4679524,1,1,2,0.5,4847,1,100,1114,164077,10531,5960,0,2.1,18506,15088,8.4,2.5,1689,0,12.6,4331,244,127,242816,0,39310,42,247,2687,1295,60,46474,1.7,6418,4.8,25705,1,27/09/2021 00:00,7,4331,0,0,0.5,0.079432026,2980,0,1299,0,4244,3,1290,5,11355,284520,22,5
Silverpeas_Silverpeas-Components,6.3-build210923,19/09/2021,23/09/2021,4,1,0,1,0,0,1,0,0,1,2,66%,0.548648715,4,4,6,1.5,4845,5,18.51851852,1113,163996,10525,5960,0,2.1,18494,15085,8.4,2.5,1688,0,12.6,4331,244,127,242698,0,39269,42,247,2687,1295,60,46451,1.7,6418,4.8,25703,1,23/09/2021 00:00,7,4331,0,0,0.5,0.079483358,2980,0,1299,0,4244,3,1290,5,11346,281820,22,5
Silverpeas_Silverpeas-Components,6.3-build210919,12/09/2021,19/09/2021,7,0,1,0,0,0,0,0,0,2,0,66%,0.552412947,2,2,3,0.428571429,4839,3,33.33333333,1113,163990,10525,5960,0,2.1,18494,15085,8.4,2.5,1688,0,12.6,4331,244,127,242688,0,39269,42,247,2687,1295,60,46451,1.7,6418,4.8,25703,1,19/09/2021 00:00,7,4331,0,0,0.5,0.079551104,2980,0,1299,0,4244,3,1290,5,11346,281580,22,5
Silverpeas_Silverpeas-Components,6.3-build210912,08/09/2021,12/09/2021,4,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4836,0,NaN,1113,163990,10525,5960,0,2.1,18494,15085,8.4,2.5,1688,0,12.6,4331,244,127,242688,0,39269,42,247,2687,1295,60,46451,1.7,6418,4.8,25703,1,09/12/2021 00:00,7,4331,0,0,0.5,0.079551104,2980,0,1299,0,4244,3,1290,5,11346,281580,22,5
Silverpeas_Silverpeas-Components,6.3-build210908,01/09/2021,08/09/2021,7,0,0,0,0,0,0,0,0,0,1,100%,0.994633079,1,1,1,0.142857143,4836,1,100,1113,163990,10525,5960,0,2.1,18494,15085,8.4,2.5,1688,0,12.6,4331,244,127,242688,0,39269,42,247,2687,1295,60,46451,1.7,6418,4.8,25703,1,09/08/2021 00:00,7,4331,0,0,0.5,0.079551104,2980,0,1299,0,4244,3,1290,5,11346,281580,22,5
Silverpeas_Silverpeas-Components,6.3-build210901,29/08/2021,01/09/2021,3,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4835,0,NaN,1113,163990,10525,5960,0,2.1,18494,15085,8.4,2.5,1688,0,12.6,4331,244,127,242688,0,39269,42,247,2687,1295,60,46451,1.7,6418,4.8,25703,1,09/01/2021 00:00,7,4331,0,0,0.5,0.079551104,2980,0,1299,0,4244,3,1290,5,11346,281580,22,5
Silverpeas_Silverpeas-Components,6.3-build210829,25/08/2021,29/08/2021,4,0,0,0,0,0,1,0,0,0,1,100%,0.742251635,2,2,2,0.5,4835,2,50,1113,163990,10525,5960,0,2.1,18494,15085,8.4,2.5,1688,0,12.6,4331,244,127,242688,0,39269,42,247,2687,1295,60,46451,1.7,6418,4.8,25703,1,29/08/2021 00:00,7,4331,0,0,0.5,0.079551104,2980,0,1299,0,4244,3,1290,5,11346,281580,22,5
Silverpeas_Silverpeas-Components,6.3-build210825,22/08/2021,25/08/2021,3,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4833,0,NaN,1113,163990,10525,5960,0,2.1,18494,15085,8.4,2.5,1688,0,12.6,4331,244,127,242688,0,39269,42,247,2687,1295,60,46451,1.7,6418,4.8,25703,1,25/08/2021 00:00,7,4331,0,0,0.5,0.079551104,2980,0,1299,0,4244,3,1290,5,11346,281580,22,5
Silverpeas_Silverpeas-Components,6.3-build210822,18/08/2021,22/08/2021,4,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4833,0,NaN,1113,163990,10525,5960,0,2.1,18494,15085,8.4,2.5,1688,0,12.6,4331,244,127,242688,0,39269,42,247,2687,1295,60,46451,1.7,6418,4.8,25703,1,22/08/2021 00:00,7,4331,0,0,0.5,0.079551104,2980,0,1299,0,4244,3,1290,5,11346,281580,22,5
Silverpeas_Silverpeas-Components,6.3-build210818,11/08/2021,18/08/2021,7,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4833,0,NaN,1113,163990,10525,5960,0,2.1,18494,15085,8.4,2.5,1688,0,12.6,4331,244,127,242688,0,39269,42,247,2687,1295,60,46451,1.7,6418,4.8,25703,1,18/08/2021 00:00,7,4331,0,0,0.5,0.079551104,2980,0,1299,0,4244,3,1290,5,11346,281580,22,5
Silverpeas_Silverpeas-Components,6.3-build210811,08/08/2021,11/08/2021,3,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4833,0,NaN,1113,163990,10525,5960,0,2.1,18494,15085,8.4,2.5,1688,0,12.6,4331,244,127,242688,0,39269,42,247,2687,1295,60,46451,1.7,6418,4.8,25703,1,08/11/2021 00:00,7,4331,0,0,0.5,0.079551104,2980,0,1299,0,4244,3,1290,5,11346,281580,22,5
Silverpeas_Silverpeas-Components,6.3-build210808,04/08/2021,08/08/2021,4,0,0,0,0,0,0,0,0,1,2,100%,0.907085737,2,2,3,0.75,4833,2,44.44444444,1113,163985,10525,5960,0,2.1,18493,15085,8.4,2.5,1688,0,12.6,4334,244,127,242681,0,39267,42,247,2687,1298,60,46449,1.7,6418,4.8,25700,1,08/08/2021 00:00,7,4334,0,0,0.5,0.076775432,2980,0,1302,0,4250,3,1290,5,11343,281340,22,5
Silverpeas_Silverpeas-Components,6.3-build210804,01/08/2021,04/08/2021,3,0,0,0,0,1,1,0,0,0,1,66%,0.504237453,2,2,3,1,4830,2,44.44444444,1113,163927,10524,5960,0,2.1,18475,15057,8.4,2.5,1688,0,12.6,4337,244,127,242587,0,39249,42,247,2690,1298,60,46415,1.7,6408,4.8,25715,1,08/04/2021 00:00,7,4337,0,0,0.5,0.077661525,2983,0,1302,0,4250,3,1290,5,11335,278130,22,5
Silverpeas_Silverpeas-Components,6.3-build210801,28/07/2021,01/08/2021,4,2,0,0,0,0,0,0,0,2,0,50%,0.43808189,1,1,4,1,4827,1,100,1113,163929,10524,5960,0,2.1,18475,15057,8.4,2.5,1688,0,12.6,4337,244,127,242589,0,39251,42,247,2690,1298,60,46417,1.7,6408,4.8,25715,1,08/01/2021 00:00,7,4337,0,0,0.5,0.077678282,2983,0,1302,0,4250,3,1290,5,11335,278070,22,5
Silverpeas_Silverpeas-Components,6.3-build210728,21/07/2021,28/07/2021,7,2,0,0,0,0,0,0,0,0,0,0%,0,0,0,2,0.285714286,4823,2,50,1113,163877,10524,5960,0,2.1,18476,15060,8.4,2.5,1688,0,12.6,4338,244,127,242537,0,39268,42,247,2691,1298,60,46401,1.7,6410,4.8,25720,1,28/07/2021 00:00,7,4338,0,0,0.5,0.080160321,2984,0,1302,0,4250,3,1290,5,11334,269460,22,5
Silverpeas_Silverpeas-Components,6.3-build210721,18/07/2021,21/07/2021,3,1,0,0,0,0,0,0,0,0,0,0%,0,0,0,1,0.333333333,4821,1,100,1113,163877,10524,5960,0,2.1,18476,15060,8.4,2.5,1688,0,12.6,4338,244,127,242537,0,39268,42,247,2691,1298,60,46401,1.7,6410,4.8,25720,1,21/07/2021 00:00,7,4338,0,0,0.5,0.080160321,2984,0,1302,0,4250,3,1290,5,11334,269460,22,5
Silverpeas_Silverpeas-Components,6.3-build210718,14/07/2021,18/07/2021,4,1,0,0,0,0,0,0,0,1,0,50%,0.435442358,1,1,2,0.5,4820,1,100,1113,163824,10522,5960,0,2.1,18469,15056,8.4,2.5,1688,0,12.6,4338,244,127,242472,0,39249,42,247,2691,1298,60,46372,1.7,6400,4.8,25720,1,18/07/2021 00:00,7,4338,0,0,0.5,0.080799012,2984,0,1302,0,4250,3,1290,5,11331,267330,22,5
Silverpeas_Silverpeas-Components,6.3-build210714,11/07/2021,14/07/2021,3,1,0,0,0,0,0,0,0,0,0,0%,0,0,0,1,0.333333333,4818,1,100,1113,163824,10522,5960,0,2.1,18469,15056,8.4,2.5,1688,0,12.6,4338,244,127,242472,0,39249,42,247,2691,1298,60,46372,1.7,6400,4.8,25720,1,14/07/2021 00:00,7,4338,0,0,0.5,0.080799012,2984,0,1302,0,4250,3,1290,5,11331,267330,22,5
Silverpeas_Silverpeas-Components,6.3-build210711,07/07/2021,11/07/2021,4,0,0,0,0,0,0,0,0,0,1,100%,0.935904801,1,1,1,0.25,4817,1,100,1113,163772,10520,5960,0,2.1,18458,15055,8.4,2.5,1688,0,12.6,4340,244,127,242418,0,39229,42,247,2691,1300,60,46353,1.7,6400,4.8,25750,1,07/11/2021 00:00,7,4340,0,0,0.5,0.081967213,2986,0,1302,0,4250,3,1290,5,11319,263520,22,5
Silverpeas_Silverpeas-Components,6.3-build210707,06/07/2021,07/07/2021,1,1,0,0,0,0,0,0,0,0,0,0%,0,0,0,1,1,4816,1,100,1113,163772,10520,5960,0,2.1,18458,15055,8.4,2.5,1688,0,12.6,4340,244,127,242418,0,39229,42,247,2691,1300,60,46353,1.7,6400,4.8,25750,1,07/07/2021 00:00,7,4340,0,0,0.5,0.081967213,2986,0,1302,0,4250,3,1290,5,11319,263520,22,5
Silverpeas_Silverpeas-Components,6.3-build210706,05/07/2021,06/07/2021,1,0,1,0,0,0,0,0,0,0,1,50%,0.497316539,1,1,2,2,4815,2,50,1113,163772,10520,5960,0,2.1,18458,15055,8.4,2.5,1688,0,12.6,4340,244,127,242418,0,39229,42,247,2691,1300,60,46353,1.7,6400,4.8,25750,1,07/06/2021 00:00,7,4340,0,0,0.5,0.081967213,2986,0,1302,0,4250,3,1290,5,11319,263520,22,5
Silverpeas_Silverpeas-Components,6.3-build210705,04/07/2021,05/07/2021,1,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4813,0,NaN,1113,163774,10520,5960,0,2.1,18458,15055,8.4,2.5,1688,0,12.6,4342,244,127,242420,0,39229,42,249,2691,1300,60,46355,1.7,6400,4.8,25760,1,07/05/2021 00:00,7,4342,0,0,0.5,0.082041933,2988,0,1302,0,4250,3,1290,5,11319,263280,22,5
Silverpeas_Silverpeas-Components,6.3-build210704,30/06/2021,04/07/2021,4,0,0,0,0,0,0,0,0,0,1,100%,0.935904801,1,1,1,0.25,4813,1,100,1111,163405,10502,5960,0,2.1,18397,15023,8.4,2.5,1685,0,12.6,4342,244,127,241896,0,39115,42,249,2691,1300,60,46219,1.7,6380,4.8,25759,1,07/04/2021 00:00,7,4342,0,0,0.5,0.085674437,2988,0,1302,0,4250,3,1290,5,11283,250950,22,5
Silverpeas_Silverpeas-Components,6.3-build210630,27/06/2021,30/06/2021,3,0,0,0,1,0,0,0,0,0,2,66%,0.65769577,1,1,3,1,4812,2,44.44444444,1111,163398,10502,5960,0,2.1,18397,15023,8.4,2.5,1685,0,12.6,4345,244,127,241889,0,39112,42,249,2691,1303,60,46216,1.7,6382,4.8,25759,1,30/06/2021 00:00,7,4345,0,0,0.5,0.08632458,2988,0,1305,0,4259,3,1290,5,11283,249060,22,5
Silverpeas_Silverpeas-Components,6.3-build210627,23/06/2021,27/06/2021,4,0,0,0,0,0,0,0,0,0,1,100%,0.935904801,1,1,1,0.25,4809,1,100,1111,163398,10502,5960,0,2.1,18397,15023,8.4,2.5,1685,0,12.6,4345,244,127,241889,0,39112,42,249,2691,1303,60,46216,1.7,6382,4.8,25759,1,27/06/2021 00:00,7,4345,0,0,0.5,0.08632458,2988,0,1305,0,4259,3,1290,5,11283,249060,22,5
Silverpeas_Silverpeas-Components,6.3-build210623,22/06/2021,23/06/2021,1,0,0,1,0,0,0,0,0,0,1,50%,0.4679524,1,1,2,2,4808,2,50,1111,163151,10486,5960,0,2.1,18359,15023,8.4,2.5,1684,0,12.6,4349,244,127,241568,0,39020,42,249,2693,1305,60,46113,1.7,6376,4.8,25752,1,23/06/2021 00:00,7,4349,0,0,0.5,0.087091236,2988,0,1309,0,4269,3,1290,5,11237,238830,22,5
Silverpeas_Silverpeas-Components,6.3-build210622,21/06/2021,22/06/2021,1,0,2,0,0,0,0,0,0,0,0,0%,0,0,0,2,2,4806,1,100,1111,163151,10486,5960,0,2.1,18359,15023,8.4,2.5,1684,0,12.6,4349,244,127,241568,0,39020,42,249,2693,1305,60,46113,1.7,6376,4.8,25752,1,22/06/2021 00:00,7,4349,0,0,0.5,0.087091236,2988,0,1309,0,4269,3,1290,5,11237,238830,22,5
Silverpeas_Silverpeas-Components,6.3-build210621,20/06/2021,21/06/2021,1,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4804,0,NaN,1111,163101,10486,5960,0,2.1,18337,15022,8.4,2.5,1684,0,12.6,4349,244,127,241516,0,38994,42,249,2693,1305,60,46070,1.7,6376,4.8,25752,1,21/06/2021 00:00,7,4349,0,0,0.5,0.0877415,2988,0,1309,0,4269,3,1290,5,11232,237060,22,5
Silverpeas_Silverpeas-Components,6.3-build210620,16/06/2021,20/06/2021,4,1,0,0,0,0,0,0,0,0,3,75%,0.728667498,3,3,4,1,4804,3,30,1111,163101,10486,5960,0,2.1,18337,15022,8.4,2.5,1684,0,12.6,4349,244,127,241516,0,38994,42,249,2693,1305,60,46070,1.7,6376,4.8,25752,1,20/06/2021 00:00,7,4349,0,0,0.5,0.0877415,2988,0,1309,0,4269,3,1290,5,11232,237060,22,5
Silverpeas_Silverpeas-Components,6.3-build210616,13/06/2021,16/06/2021,3,0,0,1,1,0,0,0,0,0,0,0%,0,0,0,2,0.666666667,4800,2,50,1110,163026,10483,5960,0,2.1,18327,15020,8.4,2.5,1683,0,12.6,4349,244,127,241406,0,38964,42,249,2693,1305,60,46034,1.7,6376,4.8,25752,1,16/06/2021 00:00,7,4349,0,0,0.5,0.088729631,2988,0,1309,0,4269,3,1290,5,11228,234420,22,5
Silverpeas_Silverpeas-Components,6.3-build210613,10/06/2021,13/06/2021,3,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,4798,0,NaN,1110,163026,10483,5960,0,2.1,18327,15020,8.4,2.5,1683,0,12.6,4349,244,127,241406,0,38964,42,249,2693,1305,60,46034,1.7,6376,4.8,25752,1,13/06/2021 00:00,7,4349,0,0,0.5,0.088729631,2988,0,1309,0,4269,3,1290,5,11228,234420,22,5
Silverpeas_Silverpeas-Components,6.3-build210610,08/06/2021,10/06/2021,2,0,0,0,0,0,0,0,0,0,2,100%,0.989382505,2,2,2,1,4798,2,50,1110,163026,10483,5960,0,2.1,18327,15020,8.4,2.5,1683,0,12.6,4352,244,127,241406,0,38964,42,249,2693,1308,60,46034,1.7,6376,4.8,25746,1,06/10/2021 00:00,7,4352,0,0,0.5,0.088729631,2991,0,1309,0,4269,3,1290,5,11228,234420,22,5
