#,PLANTA,FRUTO,SEVERIDAD (%),"Rain (S-RGF 21246400:21256003-1), mm, PATFA1 (INIAP)","Temperature (S-THC 21246400:21262596-1), *C, PATFA1 (INIAP)","RH (S-THC 21246400:21262596-2), %, PATFA1 (INIAP)","Dew Point (S-THC 21246400:21262596-3), *C, PATFA1 (INIAP)","Wind Speed (S-WSB 21246400:21262656-1), m/s, PATFA1 (INIAP)","Gust Speed (S-WSB 21246400:21262656-2), m/s, PATFA1 (INIAP)","Wind Direction (S-WDA 21246400:21268488-1), *, PATFA1 (INIAP)",INCIDENCIA,
82,PL009,2,98,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
83,PL009,3,95,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
84,PL009,4,100,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
85,PL009,5,100,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
86,PL009,6,100,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
87,PL009,7,100,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
88,PL009,8,95,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
89,PL009,9,90,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
90,PL009,10,100,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
91,PL010,1,90,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
92,PL010,2,100,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
93,PL010,3,100,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
94,PL010,4,100,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
95,PL010,5,100,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
96,PL010,6,75,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
97,PL010,7,80,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
98,PL010,8,100,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
99,PL010,9,90,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,
100,PL010,10,-1,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,No existe fruto,
1,PL001,1,80,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
2,PL001,2,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
3,PL001,3,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
4,PL001,4,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
5,PL001,5,95,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
6,PL001,6,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
7,PL001,7,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
8,PL001,8,95,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
9,PL001,9,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
10,PL001,10,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
11,PL002,1,98,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
12,PL002,2,80,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
13,PL002,3,98,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
14,PL002,4,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
15,PL002,5,80,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
16,PL002,6,80,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
17,PL002,7,25,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
18,PL002,8,5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
19,PL002,9,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
20,PL002,10,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
21,PL003,1,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
22,PL003,2,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
23,PL003,3,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
24,PL003,4,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
25,PL003,5,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
26,PL003,6,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
27,PL003,7,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
28,PL003,8,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
29,PL003,9,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
30,PL003,10,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
31,PL004,1,95,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
32,PL004,2,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
33,PL004,3,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
34,PL004,4,85,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
35,PL004,5,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
36,PL004,6,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
37,PL004,7,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
38,PL004,8,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
39,PL004,9,98,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
40,PL004,10,80,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
41,PL005,1,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
42,PL005,2,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
43,PL005,3,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
44,PL005,4,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
45,PL005,5,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
46,PL005,6,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
47,PL005,7,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
48,PL005,8,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
49,PL005,9,15,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
50,PL005,10,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
51,PL006,1,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
52,PL006,2,85,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
53,PL006,3,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
54,PL006,4,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
55,PL006,5,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
56,PL006,6,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
57,PL006,7,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
58,PL006,8,95,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
59,PL006,9,80,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
60,PL006,10,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
61,PL007,1,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
62,PL007,2,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
63,PL007,3,98,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
64,PL007,4,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
65,PL007,5,95,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
66,PL007,6,75,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
67,PL007,7,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
68,PL007,8,95,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
69,PL007,9,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
70,PL007,10,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
71,PL008,1,98,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
72,PL008,2,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
73,PL008,3,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
74,PL008,4,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
75,PL008,5,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
76,PL008,6,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
77,PL008,7,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
78,PL008,8,5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
79,PL008,9,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
80,PL008,10,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
81,PL009,1,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
82,PL009,2,98,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
83,PL009,3,95,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
84,PL009,4,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
85,PL009,5,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
86,PL009,6,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
87,PL009,7,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
88,PL009,8,95,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
89,PL009,9,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
90,PL009,10,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
91,PL010,1,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
92,PL010,2,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
93,PL010,3,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
94,PL010,4,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
95,PL010,5,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
96,PL010,6,75,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
97,PL010,7,80,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
98,PL010,8,100,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
99,PL010,9,90,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,
100,PL010,10,0,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,
1,PL001,1,80,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
2,PL001,2,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
3,PL001,3,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
4,PL001,4,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
5,PL001,5,95,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
6,PL001,6,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
7,PL001,7,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
8,PL001,8,95,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
9,PL001,9,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
10,PL001,10,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
11,PL002,1,98,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
12,PL002,2,80,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
13,PL002,3,98,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
14,PL002,4,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
15,PL002,5,80,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
16,PL002,6,80,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
17,PL002,7,75,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
18,PL002,8,25,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
19,PL002,9,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
20,PL002,10,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
21,PL003,1,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
22,PL003,2,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
23,PL003,3,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
24,PL003,4,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
25,PL003,5,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
26,PL003,6,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
27,PL003,7,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
28,PL003,8,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
29,PL003,9,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
30,PL003,10,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
31,PL004,1,95,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
32,PL004,2,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
33,PL004,3,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
34,PL004,4,85,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
35,PL004,5,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
36,PL004,6,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
37,PL004,7,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
38,PL004,8,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
39,PL004,9,98,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
40,PL004,10,80,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
41,PL005,1,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
42,PL005,2,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
43,PL005,3,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
44,PL005,4,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
45,PL005,5,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
46,PL005,6,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
47,PL005,7,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
48,PL005,8,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
49,PL005,9,55,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
50,PL005,10,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
51,PL006,1,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
52,PL006,2,85,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
53,PL006,3,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
54,PL006,4,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
55,PL006,5,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
56,PL006,6,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
57,PL006,7,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
58,PL006,8,95,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
59,PL006,9,80,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
60,PL006,10,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
61,PL007,1,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
62,PL007,2,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
63,PL007,3,98,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
64,PL007,4,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
65,PL007,5,95,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
66,PL007,6,75,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
67,PL007,7,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
68,PL007,8,95,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
69,PL007,9,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
70,PL007,10,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
71,PL008,1,98,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
72,PL008,2,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
73,PL008,3,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
74,PL008,4,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
75,PL008,5,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
76,PL008,6,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
77,PL008,7,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
78,PL008,8,35,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
79,PL008,9,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
80,PL008,10,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
81,PL009,1,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
82,PL009,2,98,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
83,PL009,3,95,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
84,PL009,4,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
85,PL009,5,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
86,PL009,6,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
87,PL009,7,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
88,PL009,8,95,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
89,PL009,9,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
90,PL009,10,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
91,PL010,1,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
92,PL010,2,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
93,PL010,3,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
94,PL010,4,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
95,PL010,5,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
96,PL010,6,75,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
97,PL010,7,80,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
98,PL010,8,100,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
99,PL010,9,90,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,
100,PL010,10,0,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,
1,PL001,1,80,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
2,PL001,2,90,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
3,PL001,3,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
4,PL001,4,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
5,PL001,5,95,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
6,PL001,6,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
7,PL001,7,90,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
8,PL001,8,95,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
9,PL001,9,0,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,0,
10,PL001,10,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
11,PL002,1,98,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
12,PL002,2,80,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
13,PL002,3,98,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
14,PL002,4,90,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
15,PL002,5,80,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
16,PL002,6,80,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
17,PL002,7,-1,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,No existe fruto,
18,PL002,8,-1,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,No existe fruto,
19,PL002,9,-1,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,No existe fruto,
20,PL002,10,-1,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,No existe fruto,
21,PL003,1,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
22,PL003,2,90,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
23,PL003,3,0,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,0,
24,PL003,4,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
25,PL003,5,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
26,PL003,6,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
27,PL003,7,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
28,PL003,8,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
29,PL003,9,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
30,PL003,10,100,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
31,PL004,1,95,0.000396825,25.68008681,82.58321925,22.15776786,0.073660714,0.68328373,182.625,1,
