Project,Analysis,From,To,Day,0-10,20-oct,20-30,30-40,40-50,50-60,60-70,70-80,80-90,90-100,%Toxicos,Toxics commits avarage,Number of authors with toxic commits,Number of authors with toxic commits > 50%,Total commits,Total commits per day,Accumulated commits,Committers,Committers Weight,classes,ncloc,functions,duplicated_lines,skipped_tests,coverage,complexity,comment_lines,comment_lines_density,duplicated_lines_density,files,directories,file_complexity,violations,duplicated_blocks,duplicated_files,lines,public_api,statements,blocker_violations,critical_violations,major_violations,minor_violations,info_violations,lines_to_cover,line_coverage,conditions_to_cover,branch_coverage,sqale_index,sqale_rating,last_commit_date,false_positive_issues,open_issues,reopened_issues,confirmed_issues,sqale_debt_ratio,new_sqale_debt_ratio,code_smells,new_code_smells,bugs,effort_to_reach_maintainability_rating_a,reliability_remediation_effort,reliability_rating,security_remediation_effort,security_rating,cognitive_complexity,new_development_cost,security_hotspots,security_review_rating
nl.ictu:quality-time,3.21.1-rc.6,13/05/2021,13/05/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.21.1-rc.5,13/05/2021,13/05/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.21.1-rc.4,13/05/2021,13/05/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.21.1-rc.3,13/05/2021,13/05/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.21.1-rc.2,13/05/2021,13/05/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.21.1-rc.1,13/05/2021,13/05/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.21.0,25/04/2021,13/05/2021,18,5,0,1,4,1,5,4,4,1,7,65%,0.493345499,2,2,32,1.777777778,1886,2,49.8046875,1995.0,99710.0,11235.0,0.0,0.0,482.8,17645.0,13570.0,60.0,0.0,3085.0,0,29.0,182.0,0.0,0.0,134508.0,0,65665.0,0.0,140.0,17.0,25.0,0.0,49650.0,488.8,10530.0,454.0,1220.0,5.0,8.10E+12,15.0,182.0,0.0,0.0,0.0,0.0,182.0,0,0.0,0.0,0.0,5.0,0.0,5.0,8610.0,176880.0,20.0,5.0
nl.ictu:quality-time,3.21.0-rc.2,25/04/2021,25/04/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.21.0-rc.1,19/04/2021,25/04/2021,6,3,0,1,0,0,1,0,2,1,3,63%,0.520236449,3,3,11,1.833333333,1854,4,13.75921376,399.0,19589.0,2220.0,0.0,0.0,96.6,3488.0,2700.0,12.1,0.0,616.0,0,5.8,36.0,0.0,0.0,26498.0,0,13004.0,0.0,28.0,3.0,5.0,0.0,9800.0,97.8,2082.0,91.0,236.0,1.0,1.62E+12,3.0,36.0,0.0,0.0,0.0,0.0,36.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1702.0,29850.0,4.0,1.0
nl.ictu:quality-time,3.20.0,07/04/2021,19/04/2021,12,3,0,0,0,1,2,0,0,2,2,60%,0.476474094,2,2,10,0.833333333,1843,2,48.0,804.0,39143.0,4447.0,0.0,0.0,193.4,6964.0,5401.0,24.2,0.0,1242.0,0,11.4,72.0,0.0,0.0,53006.0,0,26083.0,0.0,56.0,6.0,10.0,0.0,19683.0,195.8,4166.0,182.0,472.0,2.0,3.24E+12,6.0,72.0,0.0,0.0,0.0,0.0,72.0,0,0.0,0.0,0.0,2.0,0.0,2.0,3371.0,78150.0,8.0,2.0
nl.ictu:quality-time,3.20.0-rc.3,06/04/2021,07/04/2021,1,1,1,0,0,0,0,0,0,1,1,50%,0.461264521,1,1,4,4.0,1833,1,100.0,402.0,19568.0,2223.0,0.0,0.0,96.7,3481.0,2700.0,12.1,0.0,621.0,0,5.7,36.0,0.0,0.0,26498.0,0,13042.0,0.0,28.0,3.0,5.0,0.0,9843.0,97.9,2084.0,91.0,236.0,1.0,1.62E+12,3.0,36.0,0.0,0.0,0.0,0.0,36.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1687.0,48900.0,4.0,1.0
nl.ictu:quality-time,3.20.0-rc.2,05/04/2021,06/04/2021,1,1,0,1,1,1,0,0,0,1,4,55%,0.511027866,1,1,9,9.0,1829,2,44.44444444,402.0,19568.0,2223.0,0.0,0.0,96.7,3481.0,2700.0,12.1,0.0,621.0,0,5.7,36.0,0.0,0.0,26498.0,0,13042.0,0.0,28.0,3.0,5.0,0.0,9843.0,97.9,2084.0,91.0,236.0,1.0,1.62E+12,3.0,36.0,0.0,0.0,0.0,0.0,36.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1687.0,48900.0,4.0,1.0
nl.ictu:quality-time,3.20.0-rc.1,03/04/2021,05/04/2021,2,2,0,0,0,0,0,0,0,1,0,33%,0.298158884,1,1,3,1.5,1820,1,100.0,398.0,19491.0,2218.0,0.0,0.0,96.6,3474.0,2683.0,12.1,0.0,615.0,0,5.8,36.0,0.0,0.0,26377.0,0,12985.0,0.0,28.0,3.0,5.0,0.0,9799.0,97.8,2080.0,91.0,236.0,1.0,1.62E+12,3.0,36.0,0.0,0.0,0.0,0.0,36.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1686.0,46590.0,4.0,1.0
nl.ictu:quality-time,3.19.1,28/02/2021,03/04/2021,34,8,2,5,4,9,8,10,10,10,1,58%,0.412303526,3,3,67,1.970588235,1817,4,3.770620581,1087.0,56159.0,6385.0,0.0,0.0,289.3,10063.0,7409.0,35.1,0.0,1750.0,0,17.5,114.0,0.0,0.0,75322.0,0,36763.0,0.0,90.0,9.0,15.0,0.0,27719.0,293.2,6123.0,271.8,747.0,3.0,4.85E+12,9.0,114.0,0.0,0.0,0.0,0.011022056,114.0,0,0.0,0.0,0.0,3.0,0.0,3.0,4909.0,400860.0,12.0,3.0
nl.ictu:quality-time,3.19.1-rc.2,25/02/2021,28/02/2021,3,2,0,1,1,1,0,0,0,1,0,16%,0.147306045,1,1,6,2.0,1750,2,44.44444444,360.0,18559.0,2104.0,0.0,0.0,96.4,3322.0,2409.0,11.5,0.0,582.0,0,5.8,38.0,0.0,0.0,24840.0,0,12104.0,0.0,30.0,3.0,5.0,0.0,9116.0,97.7,2022.0,90.5,249.0,1.0,1.61E+12,3.0,38.0,0.0,0.0,0.0,0.024629329,38.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1620.0,203010.0,4.0,1.0
nl.ictu:quality-time,3.19.1-rc.1,23/02/2021,25/02/2021,2,2,0,0,0,1,1,2,3,2,0,72%,0.525675037,2,2,11,5.5,1744,2,46.28099174,360.0,18508.0,2098.0,0.0,0.0,96.3,3314.0,2393.0,11.4,0.0,582.0,0,5.8,38.0,0.0,0.0,24766.0,0,12074.0,0.0,30.0,3.0,5.0,0.0,9128.0,97.6,2020.0,90.4,249.0,1.0,1.61E+12,3.0,38.0,0.0,0.0,0.0,0.025340834,38.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1617.0,197310.0,4.0,1.0
nl.ictu:quality-time,3.19.0,21/02/2021,23/02/2021,2,3,1,1,0,1,1,2,0,3,2,57%,0.453745467,2,2,14,7.0,1733,2,48.97959184,1080.0,55472.0,6290.0,0.0,0.0,288.9,9935.0,7143.0,34.2,0.0,1746.0,0,17.4,114.0,0.0,0.0,74245.0,0,36239.0,0.0,90.0,9.0,15.0,0.0,27416.0,292.8,6055.0,271.2,744.0,3.0,4.84E+12,9.0,114.0,0.0,0.0,0.0,0.076529027,114.0,0,0.0,0.0,0.0,3.0,0.0,3.0,4848.0,576240.0,12.0,3.0
nl.ictu:quality-time,3.19.0-rc.3,21/02/2021,21/02/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.19.0-rc.2,21/02/2021,21/02/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.19.0-rc.1,13/02/2021,21/02/2021,8,5,2,1,1,2,0,1,0,2,2,31%,0.269409806,2,2,16,2.0,1719,3,14.42307692,646.0,35835.0,4243.0,0.0,0.0,192.5,6668.0,4175.0,20.8,0.0,774.0,0,17.8,39.0,0.0,0.0,46623.0,0,23134.0,0.0,31.0,3.0,5.0,0.0,17775.0,195.2,4014.0,180.8,253.0,2.0,3.23E+12,6.0,39.0,0.0,0.0,0.0,0.048503612,39.0,0,0.0,0.0,0.0,2.0,0.0,2.0,3230.0,166440.0,8.0,2.0
nl.ictu:quality-time,3.18.1-rc.1,07/02/2021,13/02/2021,6,0,0,0,0,1,1,0,1,1,1,80%,0.618206501,2,2,5,0.833333333,1703,2,48.0,315.0,17459.0,2097.0,0.0,0.0,96.2,3289.0,2003.0,10.3,0.0,368.0,0,9.2,1.0,0.0,0.0,22685.0,0,11328.0,0.0,1.0,0.0,0.0,0.0,8711.0,97.5,1981.0,90.3,7.0,1.0,1.61E+12,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1603.0,61770.0,4.0,1.0
nl.ictu:quality-time,3.18.0,03/02/2021,07/02/2021,4,2,0,2,1,2,1,1,0,0,7,56%,0.479883015,2,2,16,4.0,1698,2,30.46875,1258.0,69469.0,8380.0,0.0,0.0,384.4,13121.0,7874.0,40.7,0.0,1405.0,0,38.6,7.0,0.0,0.0,90052.0,0,45010.0,0.0,7.0,0.0,0.0,0.0,34678.0,389.6,7912.0,360.9,46.0,4.0,6.45E+12,12.0,7.0,0.0,0.0,0.0,0.034097428,7.0,0,0.0,0.0,0.0,4.0,0.0,4.0,6396.0,195420.0,16.0,4.0
nl.ictu:quality-time,3.18.0-rc.8,03/02/2021,03/02/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.18.0-rc.7,03/02/2021,03/02/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.18.0-rc.6,03/02/2021,03/02/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.18.0-rc.5,01/02/2021,03/02/2021,2,0,0,1,1,2,1,2,3,0,1,63%,0.467129404,2,2,11,5.5,1682,2,39.66942149,313.0,17184.0,2090.0,0.0,0.0,96.1,3273.0,1936.0,10.1,0.0,346.0,0,9.8,1.0,0.0,0.0,22266.0,0,11180.0,0.0,1.0,0.0,0.0,0.0,8628.0,97.4,1975.0,90.2,7.0,1.0,1.61E+12,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1596.0,37530.0,4.0,1.0
nl.ictu:quality-time,3.18.0-rc.4,31/01/2021,01/02/2021,1,1,0,1,1,0,0,0,0,1,7,72%,0.671570344,1,1,11,11.0,1671,1,100.0,939.0,51556.0,6270.0,0.0,0.0,288.3,9819.0,5808.0,30.3,0.0,1038.0,0,29.4,3.0,0.0,0.0,66802.0,0,33539.0,0.0,3.0,0.0,0.0,0.0,25883.0,292.2,5925.0,270.6,21.0,3.0,4.84E+12,9.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,3.0,0.0,3.0,4788.0,127950.0,12.0,3.0
nl.ictu:quality-time,3.18.0-rc.3,31/01/2021,31/01/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1660,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.18.0-rc.2,31/01/2021,31/01/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1660,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.18.0-rc.1,30/01/2021,31/01/2021,1,0,0,0,0,0,0,1,0,0,0,100%,0.615921319,1,1,1,1.0,1660,1,100.0,313.0,17173.0,2088.0,0.0,0.0,96.1,3271.0,1936.0,10.1,0.0,346.0,0,9.8,1.0,0.0,0.0,22256.0,0,11174.0,0.0,1.0,0.0,0.0,0.0,8626.0,97.4,1975.0,90.2,7.0,1.0,1.61E+12,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1596.0,42060.0,4.0,1.0
nl.ictu:quality-time,3.17.1,24/01/2021,30/01/2021,6,1,1,1,4,5,5,3,1,2,1,50%,0.338693579,2,2,24,4.0,1659,4,10.41666667,313.0,16813.0,2051.0,0.0,0.0,96.1,3231.0,1916.0,10.2,0.0,337.0,0,9.9,1.0,0.0,0.0,21804.0,0,11070.0,0.0,1.0,0.0,0.0,0.0,8597.0,97.4,1962.0,90.3,7.0,1.0,1.61E+12,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1597.0,29730.0,4.0,1.0
nl.ictu:quality-time,3.17.0,14/01/2021,24/01/2021,10,0,3,0,2,1,1,0,3,11,4,76%,0.642492065,4,4,25,2.5,1635,4,11.29411765,1878.0,99978.0,12276.0,0.0,0.0,576.6,19344.0,11418.0,61.2,0.0,2022.0,0,59.4,6.0,0.0,0.0,129804.0,0,66198.0,0.0,6.0,0.0,0.0,0.0,51396.0,584.4,11760.0,541.8,42.0,6.0,9.66E+12,18.0,6.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,6.0,0.0,6.0,9576.0,288960.0,24.0,6.0
nl.ictu:quality-time,3.17.0-rc.11,14/01/2021,14/01/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1610,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.17.0-rc.10,14/01/2021,14/01/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1610,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.17.0-rc.9,14/01/2021,14/01/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1610,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.17.0-rc.8,14/01/2021,14/01/2021,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1610,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl.ictu:quality-time,3.17.0-rc.7,10/01/2021,14/01/2021,4,0,0,0,2,4,1,0,0,1,0,25%,0.174774483,2,2,8,2.0,1610,2,37.5,313.0,16663.0,2046.0,0.0,0.0,96.1,3224.0,1903.0,10.2,0.0,337.0,0,9.9,1.0,0.0,0.0,21634.0,0,11033.0,0.0,1.0,0.0,0.0,0.0,8566.0,97.4,1960.0,90.3,7.0,1.0,1.61E+12,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1596.0,53700.0,4.0,1.0
nl.ictu:quality-time,3.17.0-rc.6,27/12/2020,10/01/2021,14,7,0,0,1,3,5,0,3,2,1,50%,0.354706851,3,3,22,1.571428571,1602,3,27.27272727,622.0,32837.0,4066.0,0.0,0.0,192.0,6402.0,3771.0,20.6,0.0,674.0,0,19.7,2.0,0.0,0.0,42712.0,0,21880.0,0.0,2.0,0.0,0.0,0.0,17005.0,194.8,3910.0,180.5,14.0,2.0,3.22E+12,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,2.0,0.0,2.0,3161.0,162480.0,8.0,2.0
nl.ictu:quality-time,3.17.0-rc.5,26/12/2020,27/12/2020,1,2,0,0,0,0,0,0,0,1,1,50%,0.459225535,1,1,4,4.0,1580,1,100.0,309.0,16315.0,2025.0,0.0,0.0,96.0,3187.0,1875.0,10.3,0.0,337.0,0,9.8,1.0,0.0,0.0,21231.0,0,10887.0,0.0,1.0,0.0,0.0,0.0,8459.0,97.4,1950.0,90.2,7.0,1.0,1.61E+12,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1573.0,81990.0,4.0,1.0
nl.ictu:quality-time,3.17.0-rc.4,25/12/2020,26/12/2020,1,1,1,0,0,0,1,0,1,1,0,60%,0.434301424,2,2,5,5.0,1576,2,32.0,309.0,16315.0,2025.0,0.0,0.0,96.0,3187.0,1875.0,10.3,0.0,337.0,0,9.8,1.0,0.0,0.0,21231.0,0,10887.0,0.0,1.0,0.0,0.0,0.0,8459.0,97.4,1950.0,90.2,7.0,1.0,1.61E+12,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1573.0,81990.0,4.0,1.0
nl.ictu:quality-time,3.17.0-rc.3,24/12/2020,25/12/2020,1,0,0,1,0,0,0,0,0,1,0,50%,0.444210827,1,1,2,2.0,1571,1,100.0,309.0,16315.0,2025.0,0.0,0.0,96.0,3187.0,1875.0,10.3,0.0,337.0,0,9.8,1.0,0.0,0.0,21231.0,0,10887.0,0.0,1.0,0.0,0.0,0.0,8459.0,97.4,1950.0,90.2,7.0,1.0,1.61E+12,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1573.0,81990.0,4.0,1.0
nl.ictu:quality-time,3.17.0-rc.2,24/12/2020,24/12/2020,0,0,0,0,0,0,0,0,0,0,0,0%,0.0,0,0,0,0.0,1569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
