Date,"Rain (S-RGF 21246400:21256003-1), mm, PATFA1 (INIAP)","Temperature (S-THC 21246400:21262596-1), *C, PATFA1 (INIAP)","RH (S-THC 21246400:21262596-2), %, PATFA1 (INIAP)","Dew Point (S-THC 21246400:21262596-3), *C, PATFA1 (INIAP)","Wind Speed (S-WSB 21246400:21262656-1), m/s, PATFA1 (INIAP)","Gust Speed (S-WSB 21246400:21262656-2), m/s, PATFA1 (INIAP)","Wind Direction (S-WDA 21246400:21268488-1), *, PATFA1 (INIAP)"
12/25/22 23:00:00,0,26.931,79.852,23.184,0,0,275
12/25/22 23:05:00,0,26.824,79.738,23.056,0,0,275
12/25/22 23:10:00,0,26.781,76.059,22.235,0,0,275
12/25/22 23:15:00,0,26.759,75.851,22.169,0,0,275
12/25/22 23:20:00,0,26.609,78.584,22.607,0,0,275
12/25/22 23:25:00,0,26.416,80.003,22.715,0,0,275
12/25/22 23:30:00,0,26.223,82.118,22.958,0,0,275
12/25/22 23:35:00,0,26.073,82.811,22.95,0,0,275
12/25/22 23:40:00,0,25.966,82.829,22.849,0,0,275
12/25/22 23:45:00,0,25.923,83.455,22.932,0,0,275
12/25/22 23:50:00,0,25.816,84.445,23.022,0,0,275
12/25/22 23:55:00,0,25.708,84.244,22.877,0,0,275
12/26/22 00:00:00,0,25.58,83.964,22.696,0,0,275
12/26/22 00:05:00,0,25.408,83.333,22.404,0,0,275
12/26/22 00:10:00,0,25.344,84.93,22.654,0,0,275
12/26/22 00:15:00,0,25.236,85.299,22.62,0,0,275
12/26/22 00:20:00,0,25.129,85.209,22.498,0,0,275
12/26/22 00:25:00,0,25.043,85.997,22.565,0,0,275
12/26/22 00:30:00,0,24.915,85.071,22.26,0,0,275
12/26/22 00:35:00,0,24.829,85.466,22.252,0,0,275
12/26/22 00:40:00,0,24.614,86.757,22.288,0,0,275
12/26/22 00:45:00,0,24.486,86.043,22.026,0,0,275
12/26/22 00:50:00,0,24.4,87.416,22.202,0,0,275
12/26/22 00:55:00,0,24.314,87.707,22.172,0,0,275
12/26/22 01:00:00,0,24.271,89.508,22.465,0,0,275
12/26/22 01:05:00,0,24.228,89.078,22.343,0,0,275
12/26/22 01:10:00,0,24.185,88.714,22.233,0,0,275
12/26/22 01:15:00,0,24.1,88.934,22.189,0,0,275
12/26/22 01:20:00,0,23.971,89.186,22.109,0,0,275
12/26/22 01:25:00,0,24.014,88.872,22.093,0,0,275
12/26/22 01:30:00,0,24.035,88.728,22.088,0,0,275
12/26/22 01:35:00,0,24.121,89.224,22.264,0,0,275
12/26/22 01:40:00,0,24.143,88.721,22.192,0,0,275
12/26/22 01:45:00,0,24.207,88.885,22.286,0,0,275
12/26/22 01:50:00,0.2,24.271,88.798,22.333,0,0,275
12/26/22 01:55:00,0,24.4,88.583,22.42,0,0,275
12/26/22 02:00:00,0,24.443,88.922,22.526,0,0,275
12/26/22 02:05:00,0,24.464,89.064,22.573,0,0,275
12/26/22 02:10:00,0,24.486,88.505,22.49,0,0,275
12/26/22 02:15:00,0,24.443,89.158,22.569,0,0,275
12/26/22 02:20:00,0,24.443,89.316,22.598,0,0,275
12/26/22 02:25:00,0,24.486,89.004,22.583,0,0,275
12/26/22 02:30:00,0,24.529,88.614,22.553,0,0,275
12/26/22 02:35:00,0,24.507,88.463,22.504,0,0,275
12/26/22 02:40:00,0,24.593,88.893,22.668,0,0,275
12/26/22 02:45:00,0,24.636,89.287,22.784,0,0,275
12/26/22 02:50:00,0,24.507,88.87,22.579,0,0,275
12/26/22 02:55:00,0,24.443,88.005,22.355,0,0,275
12/26/22 03:00:00,0,24.4,88.234,22.355,0,0,275
12/26/22 03:05:00,0,24.378,89.346,22.541,0,0,275
12/26/22 03:10:00,0,24.378,88.775,22.435,0,0,275
12/26/22 03:15:00,0,24.314,88.472,22.315,0,0,275
12/26/22 03:20:00,0,24.314,88.505,22.321,0,0,275
12/26/22 03:25:00,0,24.293,89.467,22.478,0,0,275
12/26/22 03:30:00,0,24.271,89.964,22.548,0,0,275
12/26/22 03:35:00,0,24.25,89.818,22.5,0,0,275
12/26/22 03:40:00,0,24.314,89.49,22.504,0,0,275
12/26/22 03:45:00,0,24.293,89.772,22.534,0,0,275
12/26/22 03:50:00,0,24.25,89.406,22.424,0,0,275
12/26/22 03:55:00,0,24.207,89.773,22.45,0,0,275
12/26/22 04:00:00,0,24.185,89.787,22.431,0,0,275
12/26/22 04:05:00,0,24.25,90.19,22.569,0,0,275
12/26/22 04:10:00,0,24.336,89.786,22.579,0,0,277
12/26/22 04:15:00,0,24.421,89.113,22.54,0,0,277
12/26/22 04:20:00,0,24.507,87.932,22.404,0,0,277
12/26/22 04:25:00,0,24.614,87.361,22.403,0,0,277
12/26/22 04:30:00,0,24.743,84.956,22.07,0,0,277
12/26/22 04:35:00,0,24.893,85.127,22.25,0,0,277
12/26/22 04:40:00,0,24.936,84.582,22.187,0,0,277
12/26/22 04:45:00,0,25.022,84.663,22.286,0,0,277
12/26/22 04:50:00,0,25.043,84.031,22.184,0,0,278
12/26/22 04:55:00,0,25.022,84.005,22.158,0,0,278
12/26/22 05:00:00,0,24.85,85.231,22.228,0,0,278
12/26/22 05:05:00,0,24.7,85.844,22.199,0,0,278
12/26/22 05:10:00,0,24.55,86.197,22.119,0,0,278
12/26/22 05:15:00,0,24.443,87.137,22.191,0,0,278
12/26/22 05:20:00,0,24.421,87.03,22.15,0,0,278
12/26/22 05:25:00,0,24.293,87.543,22.12,0,0,278
12/26/22 05:30:00,0,24.121,88.234,22.08,0,0,278
12/26/22 05:35:00,0,24.014,89.062,22.128,0,0,278
12/26/22 05:40:00,0,23.842,90.024,22.135,0,0,278
12/26/22 05:45:00,0,23.778,90.14,22.093,0,0,278
12/26/22 05:50:00,0,23.842,89.975,22.126,0,0,278
12/26/22 05:55:00,0,23.842,90.005,22.132,0,0,278
12/26/22 06:00:00,0,23.885,89.604,22.101,0,0,278
12/26/22 06:05:00,0,23.992,88.934,22.083,0,0.5,278
12/26/22 06:10:00,0,24.057,88.583,22.082,0,0,278
12/26/22 06:15:00,0,24.078,88.142,22.021,0,0,278
12/26/22 06:20:00,0,24.143,87.466,21.958,0,0,278
12/26/22 06:25:00,0,24.207,86.636,21.865,0,0.5,4
12/26/22 06:30:00,0,24.228,86.119,21.788,0,0.5,35
12/26/22 06:35:00,0,24.293,85.534,21.739,0,1,27
12/26/22 06:40:00,0,24.314,85.374,21.729,0,0.5,20
12/26/22 06:45:00,0,24.25,85.469,21.684,0,0.5,24
12/26/22 06:50:00,0,24.207,85.693,21.685,0,0,31
12/26/22 06:55:00,0,24.228,85.296,21.63,0,0.5,34
12/26/22 07:00:00,0,24.25,85.405,21.672,0,1,45
12/26/22 07:05:00,0,24.185,85.428,21.613,0,0,41
12/26/22 07:10:00,0,24.164,85.226,21.554,0,1,53
12/26/22 07:15:00,0,24.1,84.573,21.365,0,1,42
12/26/22 07:20:00,0,24.121,85.006,21.469,0,0.5,348
12/26/22 07:25:00,0,24.078,84.865,21.4,0,0.5,24
12/26/22 07:30:00,0,24.1,84.91,21.43,0,0.5,22
12/26/22 07:35:00,0,24.078,84.265,21.284,0,0.5,46
12/26/22 07:40:00,0,24.057,83.771,21.167,0,1.5,49
12/26/22 07:45:00,0,24.1,83.195,21.096,0,1,13
12/26/22 07:50:00,0,24.078,84.628,21.354,0,0,11
12/26/22 07:55:00,0,24.121,83.825,21.24,0,1.5,21
12/26/22 08:00:00,0,24.121,83.36,21.15,0,1.5,21
12/26/22 08:05:00,0,24.143,83.223,21.144,0,0.5,4
12/26/22 08:10:00,0,24.25,81.871,20.981,0,1.5,320
12/26/22 08:15:00,0,24.25,81.396,20.887,0,1,323
12/26/22 08:20:00,0,24.293,81.015,20.852,0,1.5,327
12/26/22 08:25:00,0,24.314,80.311,20.731,0,2,354
12/26/22 08:30:00,0,24.271,80.081,20.642,0,0.5,351
12/26/22 08:35:00,0,24.271,79.216,20.466,0,2,324
12/26/22 08:40:00,0,24.207,79.55,20.472,0,1,336
12/26/22 08:45:00,0,24.1,80.04,20.467,0,1,7
12/26/22 08:50:00,0,23.992,79.863,20.327,0,1,354
12/26/22 08:55:00,0,24.035,79.254,20.244,0,0.5,330
12/26/22 09:00:00,0,24.121,78.886,20.252,0,2.5,316
12/26/22 09:05:00,0,24.228,77.856,20.144,0,1.5,331
12/26/22 09:10:00,0,24.293,76.68,19.959,0,2.5,330
12/26/22 09:15:00,0,24.185,77.037,19.931,0,0.5,336
12/26/22 09:20:00,0,24.035,77.879,19.961,0,0.5,333
12/26/22 09:25:00,0,23.992,78.383,20.024,0,0.5,324
12/26/22 09:30:00,0,23.842,78.759,19.955,0,0,327
12/26/22 09:35:00,0,23.757,79.11,19.944,0,0.5,343
12/26/22 09:40:00,0,23.799,78.805,19.923,0,1,338
12/26/22 09:45:00,0,23.842,78.621,19.927,0,0.5,348
12/26/22 09:50:00,0,23.821,79.005,19.985,0,1,343
12/26/22 09:55:00,0,23.778,78.796,19.9,0,1,337
12/26/22 10:00:00,0,23.671,79.524,19.945,0,0,334
12/26/22 10:05:00,0,23.649,79.742,19.968,0,0.5,333
12/26/22 10:10:00,0,23.521,80.302,19.956,0,0,343
12/26/22 10:15:00,0,23.413,80.984,19.988,0,1,345
12/26/22 10:20:00,0,23.37,80.873,19.924,0,0,334
12/26/22 10:25:00,0,23.22,81.57,19.917,0,0,333
12/26/22 10:30:00,0,23.135,81.738,19.866,0,0,333
12/26/22 10:35:00,0,23.006,82.559,19.902,0,0,333
12/26/22 10:40:00,0,22.92,82.608,19.827,0,0,334
12/26/22 10:45:00,0,22.856,83.162,19.872,0,0,334
12/26/22 10:50:00,0,22.963,82.618,19.871,0,3,310
12/26/22 10:55:00,0,22.813,82.921,19.784,0,0,306
12/26/22 11:00:00,0,22.684,83.894,19.846,0,0,306
12/26/22 11:05:00,0,22.491,84.778,19.826,0,0,340
12/26/22 11:10:00,0,22.277,86.033,19.853,0,0,347
12/26/22 11:15:00,0,22.126,85.464,19.599,0,0,347
12/26/22 11:20:00,0,22.255,85.612,19.753,0,0,347
12/26/22 11:25:00,0,22.448,84.541,19.739,0,0,347
12/26/22 11:30:00,0,22.534,84.627,19.839,0,0,347
12/26/22 11:35:00,0,22.62,84.61,19.92,0,0,347
12/26/22 11:40:00,0,22.813,84.839,20.153,0,0,351
12/26/22 11:45:00,0,23.049,83.607,20.148,0,0,358
12/26/22 11:50:00,0,23.392,82.124,20.194,0,0,358
12/26/22 11:55:00,0.2,23.735,80.607,20.226,0,0,358
12/26/22 12:00:00,0,24.078,79.078,20.25,0,0,358
12/26/22 12:05:00,0,24.464,77.714,20.343,0,0,358
12/26/22 12:10:00,0,24.722,78.451,20.746,0,0,358
12/26/22 12:15:00,0,24.765,77.137,20.513,0,0,358
12/26/22 12:20:00,0,25,76.826,20.676,0,0,338
12/26/22 12:25:00,0,25.108,77.366,20.894,0,1,314
12/26/22 12:30:00,0,24.958,79.774,21.248,0,0,312
12/26/22 12:35:00,0,25.022,76.75,20.681,0,0,312
12/26/22 12:40:00,0,25.022,76.712,20.672,0,0,312
12/26/22 12:45:00,0,25.129,76.361,20.702,0,0,302
12/26/22 12:50:00,0,25.258,76.658,20.89,0,0,300
12/26/22 12:55:00,0,25.451,75.248,20.774,0,0,300
12/26/22 13:00:00,0,25.515,75.984,20.995,0,0,300
12/26/22 13:05:00,0,25.365,74.862,20.608,0,1,298
12/26/22 13:10:00,0,25.451,76.274,20.995,0,0,323
12/26/22 13:15:00,0,25.708,74.455,20.85,0,0.5,331
12/26/22 13:20:00,0,25.966,73.648,20.921,0,1,299
12/26/22 13:25:00,0,26.309,73.722,21.268,0,0,282
12/26/22 13:30:00,0,26.459,71.839,20.99,0,0.5,295
12/26/22 13:35:00,0,26.437,71.981,21.001,0,1,306
12/26/22 13:40:00,0,26.652,71.987,21.209,0,0.5,11
12/26/22 13:45:00,0,26.995,70.083,21.1,0,0.5,324
12/26/22 13:50:00,0,26.824,70.893,21.123,0,1.5,284
12/26/22 13:55:00,0,26.995,69.766,21.026,0,2,296
12/26/22 14:00:00,0,27.446,68.475,21.152,0,1,279
12/26/22 14:05:00,0,28.003,68.058,21.584,0,1.5,303
12/26/22 14:10:00,0,28.325,67.005,21.635,0,1,319
12/26/22 14:15:00,0,28.775,64.439,21.423,0,2,289
12/26/22 14:20:00,0,29.226,61.54,21.096,0,1.5,253
12/26/22 14:25:00,0,29.269,62.347,21.35,0,2,258
12/26/22 14:30:00,0,29.655,62.991,21.882,0,1,250
12/26/22 14:35:00,0,30.105,59.834,21.463,0,1.5,233
12/26/22 14:40:00,0,30.105,57.191,20.726,0,2,298
12/26/22 14:45:00,0,29.74,56.483,20.184,0.5,2,348
12/26/22 14:50:00,0,30.019,56.455,20.436,0,1.5,298
12/26/22 14:55:00,0,30.942,58.276,21.814,0,1.5,194
12/26/22 15:00:00,0,31.177,51.818,20.119,0,1.5,239
12/26/22 15:05:00,0,31.499,48.937,19.49,0,1,55
12/26/22 15:10:00,0,31.199,47.369,18.693,0,2.5,88
12/26/22 15:15:00,0,31.135,47.501,18.679,0,1.5,305
12/26/22 15:20:00,0,31.521,49.479,19.687,0,0.5,149
12/26/22 15:25:00,0,31.285,48.406,19.118,0,3,48
12/26/22 15:30:00,0,31.521,51.223,20.247,0.5,2.5,94
12/26/22 15:35:00,0,31.778,46.68,18.984,0.5,2.5,86
12/26/22 15:40:00,0,31.885,47.285,19.289,0,1.5,20
12/26/22 15:45:00,0,30.984,50.262,19.449,0.5,2.5,35
12/26/22 15:50:00,0,30.92,51.057,19.643,0,1.5,66
12/26/22 15:55:00,0,31.757,49.95,20.056,0,3,104
12/26/22 16:00:00,0,31.735,46.836,18.999,0.5,2.5,15
12/26/22 16:05:00,0,32.85,43.857,18.954,0,2,4
12/26/22 16:10:00,0,33.215,42.542,18.793,0,2,86
12/26/22 16:15:00,0,31.864,48.27,19.601,0.5,2.5,90
12/26/22 16:20:00,0,31.07,45.341,17.877,0,2.5,44
12/26/22 16:25:00,0,32.336,46.352,19.377,0.5,3.5,52
12/26/22 16:30:00,0,32.4,41.656,17.726,0.5,3.5,58
12/26/22 16:35:00,0,32.55,43.009,18.371,1,3.5,72
12/26/22 16:40:00,0,32.657,43.249,18.556,1,3,63
12/26/22 16:45:00,0,33.258,41.942,18.604,0,1.5,49
12/26/22 16:50:00,0,32.357,44.009,18.564,0.5,2.5,67
12/26/22 16:55:00,0,32.057,43.394,18.069,0.5,3,102
12/26/22 17:00:00,0,31.392,46.488,18.568,0,2.5,98
12/26/22 17:05:00,0,32.186,45.628,18.988,0.5,2,146
12/26/22 17:10:00,0,32.207,43.386,18.201,0.5,3,310
12/26/22 17:15:00,0,32.443,42.432,18.059,0.5,3.5,31
12/26/22 17:20:00,0,31.907,43.336,17.913,0,1,91
12/26/22 17:25:00,0,31.907,45.083,18.543,0,0,95
12/26/22 17:30:00,0,31.499,46.256,18.585,0,2,77
12/26/22 17:35:00,0,31.564,48.183,19.299,0,1.5,355
12/26/22 17:40:00,0,31.435,46.149,18.49,0,2,340
12/26/22 17:45:00,0,31.113,48.577,19.018,0,1.5,327
12/26/22 17:50:00,0,31.135,48.444,18.994,0,2.5,37
12/26/22 17:55:00,0,30.62,49.239,18.785,0.5,3,324
12/26/22 18:00:00,0,30.405,50.379,18.955,0.5,3.5,309
12/26/22 18:05:00,0,31.564,48.774,19.495,0.5,2.5,338
12/26/22 18:10:00,0,31.263,50.521,19.787,0.5,3.5,313
12/26/22 18:15:00,0,30.749,51.528,19.633,1,2.5,338
12/26/22 18:20:00,0,30.47,51.597,19.398,0.5,4,314
12/26/22 18:25:00,0,30.684,50.507,19.252,0,1.5,24
12/26/22 18:30:00,0,30.984,50.253,19.446,0,2.5,27
12/26/22 18:35:00,0,30.963,49.07,19.043,0,2.5,34
12/26/22 18:40:00,0,30.92,48,18.651,0.5,3,337
12/26/22 18:45:00,0,31.542,49.992,19.873,0,2,22
12/26/22 18:50:00,0,31.842,48.312,19.596,0.5,2.5,34
12/26/22 18:55:00,0,32.464,45.243,19.104,0,1.5,341
12/26/22 19:00:00,0,32.443,45.055,19.018,0.5,3,348
12/26/22 19:05:00,0,32.078,47.646,19.587,0,2,63
12/26/22 19:10:00,0,31.542,48.28,19.311,0,2,3
12/26/22 19:15:00,0,31.435,49.708,19.683,0,2,333
12/26/22 19:20:00,0,31.263,47.588,18.825,0.5,3.5,38
12/26/22 19:25:00,0,30.942,46.604,18.198,0,1.5,56
12/26/22 19:30:00,0,30.384,49.322,18.595,0,2,94
12/26/22 19:35:00,0,30.169,51.514,19.096,0,0.5,100
12/26/22 19:40:00,0,30.062,52.856,19.411,0,0.5,114
12/26/22 19:45:00,0,31.371,47.678,18.953,0,1,114
12/26/22 19:50:00,0,32.314,45.126,18.927,0,1.5,129
12/26/22 19:55:00,0,33.001,42.306,18.512,0,1.5,126
12/26/22 20:00:00,0,33.601,43.99,19.679,0,1.5,55
12/26/22 20:05:00,0,32.893,44.631,19.273,0,1.5,265
12/26/22 20:10:00,0,33.065,44.21,19.276,0,1.5,302
12/26/22 20:15:00,0,33.515,43.413,19.389,0,2,319
12/26/22 20:20:00,0,32.808,48.347,20.488,0,1.5,69
12/26/22 20:25:00,0,31.499,48.339,19.292,0,1.5,31
12/26/22 20:30:00,0,31.306,46.966,18.653,0,1.5,62
12/26/22 20:35:00,0,31.263,48.275,19.055,0,1.5,77
12/26/22 20:40:00,0,30.77,50.219,19.238,0,1,81
12/26/22 20:45:00,0,30.041,51.83,19.076,0,0.5,81
12/26/22 20:50:00,0,29.783,53.519,19.354,0,0,83
12/26/22 20:55:00,0,29.934,55.364,20.04,0,0,83
12/26/22 21:00:00,0,30.169,50.152,18.666,0,1.5,81
12/26/22 21:05:00,0,29.805,55.012,19.817,0,1,77
12/26/22 21:10:00,0,29.419,55.731,19.668,0,0,77
12/26/22 21:15:00,0,29.505,58.231,20.459,0,0,77
12/26/22 21:20:00,0,29.14,61.981,21.132,0,0,77
12/26/22 21:25:00,0,29.076,64.091,21.619,0,0,77
12/26/22 21:30:00,0,30.041,61.576,21.873,0,0.5,77
12/26/22 21:35:00,0,29.483,61.743,21.393,0,1,275
12/26/22 21:40:00,0,29.869,59.889,21.257,0,0,275
12/26/22 21:45:00,0,30.191,56.867,20.714,0,0,275
12/26/22 21:50:00,0,30.513,54.833,20.421,0,0,274
12/26/22 21:55:00,0,31.156,53.159,20.513,0,0,274
12/26/22 22:00:00,0,31.22,50.61,19.776,0,0.5,274
12/26/22 22:05:00,0,31.499,49.39,19.638,0,0,274
12/26/22 22:10:00,0,31.649,47.971,19.306,0,0,274
12/26/22 22:15:00,0,31.285,52.248,20.351,0,0,274
12/26/22 22:20:00,0,31.092,54.249,20.784,0,0,274
12/26/22 22:25:00,0,30.62,55.041,20.582,0,0,274
12/26/22 22:30:00,0,29.998,56.707,20.488,0,0,274
12/26/22 22:35:00,0,29.526,61.312,21.319,0,0,274
12/26/22 22:40:00,0,29.333,62.432,21.433,0,0,274
12/26/22 22:45:00,0,29.118,64.245,21.699,0,0,274
12/26/22 22:50:00,0,28.432,66.538,21.623,0,0,274
12/26/22 22:55:00,0,27.596,66.767,20.883,0,0,274
12/26/22 23:00:00,0,27.081,70.848,21.36,0,0,274
12/26/22 23:05:00,0,26.609,73.378,21.48,0,0,274
12/26/22 23:10:00,0,26.202,75.865,21.633,0,0,274
12/26/22 23:15:00,0,25.794,78.369,21.77,0,0,274
12/26/22 23:20:00,0,25.472,79.532,21.699,0,0,274
12/26/22 23:25:00,0,25.172,80.577,21.621,0,0,274
12/26/22 23:30:00,0,24.936,81.68,21.613,0,0,274
12/26/22 23:35:00,0,24.7,83.565,21.757,0,0,274
12/26/22 23:40:00,0,24.486,85.383,21.9,0,0,274
12/26/22 23:45:00,0,24.271,84.102,21.441,0,0,274
12/26/22 23:50:00,0,24.121,83.319,21.142,0,0,274
12/26/22 23:55:00,0,24.035,86.546,21.679,0,0,274
12/27/22 00:00:00,0,23.885,86.833,21.585,0,0,274
12/27/22 00:05:00,0,23.778,87.1,21.53,0,0,274
12/27/22 00:10:00,0,23.692,87.247,21.473,0,0,274
12/27/22 00:15:00,0,23.542,87.314,21.338,0,0,274
12/27/22 00:20:00,0,23.392,87.584,21.241,0,0,274
12/27/22 00:25:00,0,23.285,87.543,21.127,0,0,274
12/27/22 00:30:00,0,23.285,87.073,21.04,0,0,274
12/27/22 00:35:00,0,23.22,87.16,20.992,0,0,274
12/27/22 00:40:00,0,23.049,87.263,20.843,0,0,274
12/27/22 00:45:00,0,22.899,87.864,20.807,0,0,274
12/27/22 00:50:00,0,22.856,87.938,20.778,0,0,274
12/27/22 00:55:00,0,22.748,87.961,20.677,0,0,274
12/27/22 01:00:00,0,22.706,88.858,20.8,0,0,274
12/27/22 01:05:00,0,22.727,88.641,20.781,0,0,274
12/27/22 01:10:00,0.2,22.641,88.879,20.74,0,0,274
12/27/22 01:15:00,0,22.534,89.282,20.708,0,0,274
12/27/22 01:20:00,0,22.384,89.483,20.596,0,0,274
12/27/22 01:25:00,0,22.298,90.66,20.724,0,0,274
12/27/22 01:30:00,0,22.255,90.661,20.681,0,0,274
12/27/22 01:35:00,0,22.191,90.843,20.65,0,0,274
12/27/22 01:40:00,0,22.148,91.292,20.688,0,0,274
12/27/22 01:45:00,0,22.148,90.79,20.598,0,0,274
12/27/22 01:50:00,0,22.084,90.939,20.561,0,0,274
12/27/22 01:55:00,0,21.976,91.302,20.52,0,0,274
12/27/22 02:00:00,0,21.933,91.534,20.519,0,0,274
12/27/22 02:05:00,0,21.891,91.736,20.512,0,0,274
12/27/22 02:10:00,0,21.869,91.275,20.409,0,0,274
12/27/22 02:15:00,0,21.848,91.124,20.361,0,0,274
12/27/22 02:20:00,0,21.783,91.072,20.288,0,0,274
12/27/22 02:25:00,0,21.719,91.53,20.305,0,0,274
12/27/22 02:30:00,0,21.633,91.801,20.269,0,0,274
12/27/22 02:35:00,0,21.633,91.809,20.27,0,0,274
12/27/22 02:40:00,0,21.526,91.952,20.189,0,0,274
12/27/22 02:45:00,0,21.504,92.294,20.228,0,0,274
12/27/22 02:50:00,0,21.547,92.651,20.333,0,0,274
12/27/22 02:55:00,0,21.504,92.708,20.3,0,0,274
12/27/22 03:00:00,0,21.462,92.428,20.209,0,0,274
12/27/22 03:05:00,0,21.462,92.569,20.233,0,0,274
12/27/22 03:10:00,0,21.419,92.264,20.137,0,0,274
12/27/22 03:15:00,0,21.354,91.888,20.008,0,0,274
12/27/22 03:20:00,0,21.311,92.758,20.118,0,0,274
12/27/22 03:25:00,0,21.247,93.161,20.124,0,0,274
12/27/22 03:30:00,0,21.269,93.059,20.127,0,0,274
12/27/22 03:35:00,0,21.269,93.129,20.14,0,0,274
12/27/22 03:40:00,0,21.29,93.115,20.158,0,0,274
12/27/22 03:45:00,0,21.311,93.577,20.26,0,0,274
12/27/22 03:50:00,0,21.29,93.214,20.176,0,0,274
12/27/22 03:55:00,0,21.269,92.914,20.102,0,0,274
12/27/22 04:00:00,0,21.183,93.623,20.14,0,0,274
12/27/22 04:05:00,0,21.161,93.619,20.118,0,0,274
12/27/22 04:10:00,0,21.161,93.426,20.085,0,0,274
12/27/22 04:15:00,0,21.14,93.307,20.043,0,0,274
12/27/22 04:20:00,0,21.14,93.448,20.067,0,0,274
12/27/22 04:25:00,0,21.076,93.521,20.016,0,0,274
12/27/22 04:30:00,0,21.097,93.935,20.109,0,0,274
12/27/22 04:35:00,0,21.076,93.93,20.087,0,0,274
12/27/22 04:40:00,0,21.011,93.924,20.022,0,0,274
12/27/22 04:45:00,0,20.99,94.272,20.06,0,0,274
12/27/22 04:50:00,0,20.947,94.208,20.006,0,0,274
12/27/22 04:55:00,0,20.968,94.388,20.059,0,0,274
12/27/22 05:00:00,0,21.011,94.452,20.112,0,0,274
12/27/22 05:05:00,0,20.99,94.432,20.088,0,0,274
12/27/22 05:10:00,0,21.011,94.301,20.086,0,0,274
12/27/22 05:15:00,0,20.99,93.997,20.013,0,0,274
12/27/22 05:20:00,0,20.99,94.057,20.023,0,0,274
12/27/22 05:25:00,0,20.925,94.015,19.952,0,0,274
12/27/22 05:30:00,0,20.904,94.432,20.002,0,0,274
12/27/22 05:35:00,0,20.882,94.658,20.02,0,0,274
12/27/22 05:40:00,0,20.818,94.791,19.978,0,0,274
12/27/22 05:45:00,0,20.84,95.111,20.054,0,0,274
12/27/22 05:50:00,0,20.818,94.85,19.988,0,0,274
12/27/22 05:55:00,0,20.84,94.826,20.006,0,0,274
12/27/22 06:00:00,0,20.818,94.849,19.988,0,0,274
12/27/22 06:05:00,0,20.818,94.932,20.002,0,0,274
12/27/22 06:10:00,0,20.732,94.96,19.922,0,0,274
12/27/22 06:15:00,0,20.711,95.111,19.926,0,0,274
12/27/22 06:20:00,0,20.668,95.207,19.9,0,0,274
12/27/22 06:25:00,0,20.604,95.358,19.861,0,0,274
12/27/22 06:30:00,0,20.518,95.311,19.768,0,0,274
12/27/22 06:35:00,0,20.454,95.477,19.732,0,0,274
12/27/22 06:40:00,0,20.432,95.489,19.713,0,0,274
12/27/22 06:45:00,0,20.432,95.578,19.728,0,0,274
12/27/22 06:50:00,0,20.475,95.714,19.793,0,0,274
12/27/22 06:55:00,0,20.539,95.985,19.903,0,0,274
12/27/22 07:00:00,0,20.411,95.706,19.728,0,0,274
12/27/22 07:05:00,0,20.411,95.674,19.722,0,0,274
12/27/22 07:10:00,0,20.325,95.541,19.615,0,0,274
12/27/22 07:15:00,0,20.325,95.802,19.659,0,0,274
12/27/22 07:20:00,0,20.303,96.017,19.673,0,0,274
12/27/22 07:25:00,0,20.282,96.03,19.654,0,0,274
12/27/22 07:30:00,0,20.196,95.962,19.557,0,0,274
12/27/22 07:35:00,0,20.196,95.985,19.561,0,0,274
12/27/22 07:40:00,0,20.089,95.912,19.442,0,0,274
12/27/22 07:45:00,0,19.939,95.779,19.27,0,0,274
12/27/22 07:50:00,0,19.917,95.956,19.278,0,0,274
12/27/22 07:55:00,0,20.089,96.333,19.513,0,0,274
12/27/22 08:00:00,0,20.132,96.533,19.589,0,0,274
12/27/22 08:05:00,0,20.132,96.533,19.589,0,0,274
12/27/22 08:10:00,0,19.982,96.213,19.386,0,0,274
12/27/22 08:15:00,0,19.896,96.072,19.277,0,0,274
12/27/22 08:20:00,0,19.853,96.107,19.24,0,0,274
12/27/22 08:25:00,0,19.81,96.318,19.232,0,0,274
12/27/22 08:30:00,0,19.703,96.141,19.096,0,0,274
12/27/22 08:35:00,0,19.874,96.469,19.321,0,0,274
12/27/22 08:40:00,0,19.939,96.626,19.412,0,0,274
12/27/22 08:45:00,0,19.874,96.547,19.334,0,0,274
12/27/22 08:50:00,0,19.853,96.46,19.299,0,0,274
12/27/22 08:55:00,0,19.832,96.37,19.262,0,0,274
12/27/22 09:00:00,0,19.724,96.306,19.145,0,0,274
12/27/22 09:05:00,0,19.746,96.274,19.161,0,0,274
12/27/22 09:10:00,0,19.681,96.146,19.075,0,0,274
12/27/22 09:15:00,0,19.639,96.144,19.032,0,0,274
12/27/22 09:20:00,0,19.617,96.297,19.036,0,0,274
12/27/22 09:25:00,0,19.639,96.492,19.09,0,0,274
12/27/22 09:30:00,0,19.617,96.542,19.077,0,0,274
12/27/22 09:35:00,0,19.596,96.374,19.028,0,0,274
12/27/22 09:40:00,0,19.467,96.068,18.848,0,0,274
12/27/22 09:45:00,0,19.51,96.236,18.919,0,0,274
12/27/22 09:50:00,0,19.467,96.347,18.895,0,0,274
12/27/22 09:55:00,0,19.488,96.323,18.912,0,0,274
12/27/22 10:00:00,0,19.424,96.388,18.859,0,0,274
12/27/22 10:05:00,0,19.424,96.365,18.855,0,0,274
