FRUTO,Rain,Temperature,RH,DewPoint,WindSpeed,GustSpeed,WindDirection,INCIDENCIA,SEVERIDAD
6,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
7,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
8,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
9,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
10,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
1,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
2,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
3,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
4,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
5,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
6,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
7,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
8,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
9,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
10,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
1,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
2,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
3,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
4,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
5,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
6,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
7,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
8,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
9,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
10,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
1,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
2,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
3,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
4,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
5,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
6,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
7,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
8,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
9,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
10,0.023412698,25.79978621,84.33441319,22.52585367,0.081597222,0.748015873,158.7371032,0,0
1,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,80
2,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
3,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
4,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
5,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,95
6,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
7,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
8,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,95
9,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,0
10,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
1,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,98
2,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,80
3,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,98
4,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
5,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,80
6,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,80
7,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
8,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
9,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
10,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
1,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
2,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
3,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,0
4,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
5,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
6,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
7,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
8,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,0
9,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
10,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
1,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,95
2,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
3,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
4,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,85
5,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
6,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
7,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
8,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
9,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,98
10,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,80
1,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,0
2,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
3,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
4,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
5,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
6,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,0
7,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
8,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
9,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
10,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
1,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
2,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,85
3,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
4,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
5,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,0
6,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
7,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,0
8,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,95
9,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,80
10,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
1,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
2,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,0
3,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,98
4,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,0
5,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,95
6,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,75
7,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
8,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,95
9,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,0
10,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
1,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,98
2,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,0
3,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
4,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
5,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
6,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
7,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
8,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
9,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
10,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
1,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
2,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,98
3,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,95
4,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
5,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
6,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
7,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
8,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,95
9,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
10,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
1,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
2,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
3,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
4,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
5,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
6,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,75
7,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,80
8,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,100
9,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,1,90
10,0.04375,25.06535417,88.88179464,22.91573313,0.044394841,0.618055556,186.6026786,0,-1
1,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,80
2,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
3,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
4,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,95
6,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
7,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
8,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,95
9,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
10,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
1,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,98
2,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,80
3,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,98
4,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,80
6,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,80
7,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,25
8,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,5
9,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
10,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
1,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
2,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
3,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
4,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
6,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
7,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
8,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
9,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
10,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
1,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,95
2,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
3,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
4,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,85
5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
6,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
7,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
8,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
9,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,98
10,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,80
1,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
2,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
3,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
4,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
6,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
7,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
8,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
9,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,15
10,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
1,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
2,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,85
3,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
4,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
6,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
7,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
8,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,95
9,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,80
10,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
1,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
2,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
3,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,98
4,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,95
6,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,75
7,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
8,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,95
9,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
10,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
1,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,98
2,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
3,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
4,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
6,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
7,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
8,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,5
9,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
10,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
1,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
2,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,98
3,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,95
4,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
6,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
7,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
8,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,95
9,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
10,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
1,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
2,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
3,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
4,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
5,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
6,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,75
7,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,80
8,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,100
9,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,1,90
10,0.000793651,26.35593254,85.19197371,23.4003006,0.07514881,0.739831349,145.1750992,0,0
1,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,80
2,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,90
3,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
4,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
5,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,95
6,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
7,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,90
8,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,95
9,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,0
10,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
1,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,98
2,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,80
3,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,98
4,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,90
5,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,80
6,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,80
7,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,75
8,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,25
9,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,0
10,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,0
1,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
2,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,90
3,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,0
4,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
5,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
6,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
7,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
8,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,0
9,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
10,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
1,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,95
2,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
3,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
4,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,85
5,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
6,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
7,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
8,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,90
9,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,98
10,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,80
1,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,0
2,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
3,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
4,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
5,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,90
6,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,0
7,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
8,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
9,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,55
10,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,0
1,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
2,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,85
3,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
4,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
5,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,0
6,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,1,100
7,0.000595238,24.04699008,85.78424306,21.28912302,0.141865079,0.984623016,176.8492063,0,0
